Suburb,Rooms,Type,Price,Date,Distance,Bathroom,Car,BuildingArea,Regionname,Age
Greensborough,4,h,900000,2017,16.1,3,1,190,Northern Metropolitan,42
Heidelberg,3,t,835000,2017,8.9,2,2,135,Eastern Metropolitan,7
Highett,3,t,1200000,2017,16,1,2,125,Southern Metropolitan,17
Highett,3,t,1030000,2017,16,2,2,180,Southern Metropolitan,11
Highett,4,t,1200000,2017,16,2,2,183,Southern Metropolitan,10
Highett,2,h,1150000,2017,16,1,2,100,Southern Metropolitan,67
Hillside,4,h,618350,2017,18,2,2,221,Western Metropolitan,8
Hoppers Crossing,3,h,540000,2017,18.4,2,2,200,Western Metropolitan,27
Ivanhoe,4,h,2530000,2017,7.8,2,0,306,Eastern Metropolitan,81
Keilor Park,3,h,750000,2017,10.4,2,2,222,Western Metropolitan,37
Keilor Park,5,h,765000,2017,10.4,3,4,178,Western Metropolitan,47
Kew,3,t,1405000,2017,5.4,2,2,129,Southern Metropolitan,37
Keysborough,3,h,745000,2017,25.2,1,4,108,South-Eastern Metropolitan,37
Kurunjang,3,h,375000,2017,31.7,2,1,131,Northern Victoria,37
Lalor,2,u,444000,2017,16.3,1,1,100,Northern Metropolitan,37
Lalor,3,h,544000,2017,16.3,1,2,129,Northern Metropolitan,57
Maidstone,3,t,670000,2017,6.4,2,2,128,Western Metropolitan,1
Maidstone,4,t,821000,2017,6.4,3,2,151,Western Metropolitan,3
Meadow Heights,3,t,360000,2017,17.4,1,1,108,Northern Metropolitan,9
Meadow Heights,3,h,510000,2017,17.4,1,1,101,Northern Metropolitan,57
Melbourne,2,u,565000,2017,0,1,0,85,Northern Metropolitan,14
Melton South,3,h,385000,2017,29.8,1,2,124,Western Victoria,42
Melton West,4,h,427500,2017,31.7,1,2,129,Northern Victoria,37
Mill Park,3,h,668000,2017,17.9,2,1,196,Northern Metropolitan,27
Mill Park,3,h,650000,2017,17.9,2,1,141,Northern Metropolitan,27
Moonee Ponds,4,h,1400000,2017,6.2,2,1,200,Western Metropolitan,87
Mooroolbark,3,h,696000,2017,26.5,1,2,120,Eastern Victoria,57
Mount Waverley,3,h,1406000,2017,14.2,2,2,133,Eastern Metropolitan,57
Mulgrave,3,h,1001000,2017,18.8,1,2,168,South-Eastern Metropolitan,47
Murrumbeena,2,u,540000,2017,10.1,1,1,67,Southern Metropolitan,47
Murrumbeena,2,u,910000,2017,10.1,1,2,106,Southern Metropolitan,47
Newport,2,u,582000,2017,6.2,1,1,86,Western Metropolitan,5
Noble Park,3,h,695000,2017,22.7,1,1,142,South-Eastern Metropolitan,67
Northcote,4,h,1515000,2017,5.3,1,2,161,Northern Metropolitan,97
Nunawading,3,u,813000,2017,15.4,2,2,134,Eastern Metropolitan,16
Oak Park,4,h,1300000,2017,11.2,2,2,175,Northern Metropolitan,57
Oak Park,4,h,1260000,2017,11.2,2,2,204,Northern Metropolitan,57
Pascoe Vale,3,h,940000,2017,8.5,1,1,109,Northern Metropolitan,62
Point Cook,4,h,620000,2017,14.7,2,2,238,Western Metropolitan,6
Port Melbourne,2,h,1722500,2017,3.5,1,0,75,Southern Metropolitan,117
Preston,4,h,1485000,2017,8.4,1,2,202,Northern Metropolitan,97
Reservoir,2,t,672000,2017,12,1,1,120,Northern Metropolitan,5
Ringwood East,3,h,1400000,2017,21.3,2,4,97,Eastern Metropolitan,67
Ripponlea,2,u,558500,2017,7.2,1,1,63,Southern Metropolitan,47
Roxburgh Park,3,h,460000,2017,20.6,2,3,153,Northern Metropolitan,17
Roxburgh Park,3,h,490000,2017,20.6,2,2,143,Northern Metropolitan,21
Sandringham,4,h,1660000,2017,15.2,2,2,235,Southern Metropolitan,13
Sandringham,4,h,1235000,2017,15.2,2,2,165,Southern Metropolitan,92
Seaford,4,h,870000,2017,35.4,2,2,160,South-Eastern Metropolitan,52
Seaford,4,h,880000,2017,35.4,2,2,199,South-Eastern Metropolitan,47
Seddon,2,h,945000,2017,5.1,1,1,65,Western Metropolitan,127
South Kingsville,3,t,730000,2017,6.2,2,2,135,Western Metropolitan,17
South Melbourne,2,h,980000,2017,1.9,1,0,112,Southern Metropolitan,17
Sunbury,2,u,360000,2017,31.7,1,1,112,Western Metropolitan,18
Sunbury,3,h,475000,2017,31.7,1,4,131,Western Metropolitan,32
Sunbury,3,h,495000,2017,31.7,2,2,150,Western Metropolitan,23
Sunshine West,3,h,695000,2017,10.5,1,0,113,Western Metropolitan,67
Sunshine West,3,h,760000,2017,10.5,1,2,100,Western Metropolitan,37
Sunshine West,3,h,583500,2017,10.5,1,1,110,Western Metropolitan,47
Sydenham,3,h,585000,2017,18,2,2,232,Western Metropolitan,13
Templestowe Lower,3,h,1245000,2017,12.4,2,2,135,Eastern Metropolitan,47
Templestowe Lower,6,h,2000000,2017,12.4,3,2,235,Eastern Metropolitan,47
Thomastown,2,u,407000,2017,15.3,1,1,78,Northern Metropolitan,7
Thornbury,3,h,891000,2017,7,2,2,140,Northern Metropolitan,18
Tullamarine,3,h,615500,2017,12.9,2,1,118,Western Metropolitan,6
Wantirna South,5,h,1310000,2017,14.7,3,2,255,Eastern Metropolitan,32
Werribee,4,h,645000,2017,14.7,2,2,237,Western Metropolitan,15
Werribee,4,h,482500,2017,14.7,2,0,170,Western Metropolitan,37
Werribee,3,u,394000,2017,14.7,2,4,137,Western Metropolitan,4
Westmeadows,4,h,821000,2017,16.5,3,2,264,Northern Metropolitan,20
Westmeadows,3,h,635000,2017,16.5,2,1,177,Northern Metropolitan,42
Whittlesea,3,h,601000,2017,35.5,2,1,149,Northern Victoria,21
Williamstown,3,h,1050000,2017,6.8,1,0,115,Western Metropolitan,127
Yarraville,6,h,2450000,2017,6.3,3,2,388,Western Metropolitan,97
Aberfeldie,4,h,1436000,2017,7.5,3,3,187,Western Metropolitan,95
Altona,3,h,913000,2017,11,2,3,148,Western Metropolitan,32
Altona North,3,h,1070000,2017,9.4,1,3,134,Western Metropolitan,67
Ascot Vale,3,h,985000,2017,4.3,1,,91,Western Metropolitan,72
Balaclava,2,u,600000,2017,6.4,1,1,85,Southern Metropolitan,37
Bayswater,3,h,824000,2017,23.2,1,2,112,Eastern Metropolitan,37
Bentleigh East,3,h,1470000,2017,13.8,2,2,154,Southern Metropolitan,57
Berwick,4,h,975000,2017,35.2,3,2,332,Eastern Victoria,12
Black Rock,4,h,1950000,2017,17.3,3,2,206,Southern Metropolitan,67
Blackburn North,4,h,1375000,2017,13.4,1,3,150,Eastern Metropolitan,49
Box Hill,2,h,1820000,2017,10.9,1,2,94,Eastern Metropolitan,77
Brighton East,4,h,2515000,2017,10.3,2,2,323,Southern Metropolitan,92
Brunswick,2,h,800000,2017,5.2,1,0,90,Northern Metropolitan,127
Brunswick East,2,h,1023000,2017,4,1,,76,Northern Metropolitan,127
Bundoora,3,h,680000,2017,12.1,1,2,106,Northern Metropolitan,40
Bundoora,3,h,715000,2017,12.1,1,1,120,Northern Metropolitan,57
Camberwell,2,u,692500,2017,7.7,1,1,72,Southern Metropolitan,47
Carlton North,2,h,1520000,2017,3.5,1,1,106,Northern Metropolitan,117
Caulfield East,4,h,1609000,2017,8.4,2,2,155,Southern Metropolitan,117
Cheltenham,3,h,1295000,2017,17.9,2,2,195,Southern Metropolitan,59
Clayton South,2,u,575000,2017,17.5,1,2,89,South-Eastern Metropolitan,47
Clifton Hill,3,h,1436000,2017,3.6,2,,128,Northern Metropolitan,27
Coburg,3,h,1210000,2017,6.7,1,4,141,Northern Metropolitan,97
Coburg,2,t,631000,2017,6.7,2,1,103,Northern Metropolitan,17
Coolaroo,3,h,457000,2017,17.4,1,2,118,Northern Metropolitan,42
Croydon,4,h,730000,2017,23,2,2,184,Eastern Metropolitan,52
Croydon Hills,3,h,790000,2017,23,2,2,131,Eastern Metropolitan,30
Croydon North,3,h,857000,2017,23,2,1,250,Eastern Metropolitan,37
Dallas,3,h,477000,2017,14,1,1,97,Northern Metropolitan,57
Dandenong,3,h,510000,2017,24.7,2,1,125,South-Eastern Metropolitan,22
Diamond Creek,4,h,950000,2017,21.8,2,2,235,Northern Victoria,22
Doncaster,4,h,1375000,2017,12.4,2,3,218,Eastern Metropolitan,47
Doncaster East,4,t,1175000,2017,14.3,2,2,235,Eastern Metropolitan,8
Doncaster East,3,h,1381000,2017,14.3,2,1,170,Eastern Metropolitan,42
Essendon,4,t,1185000,2017,7.5,3,1,168,Western Metropolitan,7
Essendon,4,h,2100000,2017,7.5,2,3,256,Western Metropolitan,27
Essendon North,3,u,801000,2017,8.2,2,1,125,Western Metropolitan,17
Fairfield,3,h,1492000,2017,5.7,2,1,117,Northern Metropolitan,87
Fawkner,2,t,515000,2017,13.1,1,2,84,Northern Metropolitan,4
Ferntree Gully,3,h,760000,2017,24.8,1,2,104,Eastern Metropolitan,36
Fitzroy,3,h,2300000,2017,2.1,2,1,163,Northern Metropolitan,127
Forest Hill,2,u,730000,2017,15.4,1,1,296,Eastern Metropolitan,19
Frankston,4,h,695000,2017,38,1,3,109,South-Eastern Metropolitan,67
Frankston South,3,h,1155000,2017,38,2,2,242,South-Eastern Metropolitan,37
Frankston South,4,h,1905000,2017,38,2,2,180,South-Eastern Metropolitan,57
Gladstone Park,4,h,670000,2017,12.9,2,3,156,Western Metropolitan,47
Glen Iris,3,h,1300000,2017,7.3,2,2,170,Southern Metropolitan,117
Glenroy,4,h,835000,2017,11.2,1,3,122,Northern Metropolitan,57
Glenroy,3,h,830000,2017,11.2,1,2,110,Northern Metropolitan,57
Glenroy,3,h,780000,2017,11.2,1,3,116,Northern Metropolitan,57
Greenvale,4,h,797000,2017,20.4,2,2,195,Northern Metropolitan,22
Hampton,4,h,1900000,2017,13.8,3,2,228,Southern Metropolitan,32
Kealba,5,h,750000,2017,14,2,4,207,Western Metropolitan,34
Kew,4,h,1690000,2017,5.4,2,4,168,Southern Metropolitan,117
Maidstone,3,t,722000,2017,6.4,2,2,125,Western Metropolitan,2
Maribyrnong,3,h,983000,2017,4.3,2,2,185,Western Metropolitan,9
Meadow Heights,3,h,482000,2017,17.4,2,2,140,Northern Metropolitan,25
Melton,3,h,430000,2017,31.7,1,2,103,Western Victoria,37
Melton West,3,h,438000,2017,31.7,2,2,172,Northern Victoria,1
Mentone,4,h,900000,2017,20,2,2,216,South-Eastern Metropolitan,37
Mentone,3,h,960500,2017,20,2,2,132,South-Eastern Metropolitan,32
Mentone,3,t,840000,2017,20,2,2,154,South-Eastern Metropolitan,5
Moonee Ponds,3,h,1210000,2017,6.2,2,0,114,Western Metropolitan,102
Mulgrave,3,t,650000,2017,18.8,2,1,129,South-Eastern Metropolitan,2
Mulgrave,4,h,1105000,2017,18.8,3,2,224,South-Eastern Metropolitan,32
Newport,4,t,940000,2017,6.2,2,2,196,Western Metropolitan,1
Niddrie,2,h,1300000,2017,10.4,1,1,380,Western Metropolitan,1
Oakleigh,4,h,1150000,2017,12.3,2,2,175,Southern Metropolitan,77
Ormond,5,h,2110000,2017,11.4,3,4,245,Southern Metropolitan,37
Parkdale,4,h,1320000,2017,21.5,2,5,179,South-Eastern Metropolitan,67
Pascoe Vale,3,t,676000,2017,8.5,2,2,108,Northern Metropolitan,5
Point Cook,3,h,540000,2017,14.7,2,2,135,Western Metropolitan,6
Port Melbourne,3,h,1764000,2017,3.5,2,,133,Southern Metropolitan,117
Reservoir,3,h,861000,2017,12,2,3,135,Northern Metropolitan,67
Reservoir,3,h,612500,2017,12,1,1,128,Northern Metropolitan,67
Reservoir,4,h,900000,2017,12,1,4,119,Northern Metropolitan,67
Ringwood,3,h,1120000,2017,19.9,1,2,106,Eastern Metropolitan,57
St Albans,3,h,645000,2017,14,1,0,138,Western Metropolitan,57
Strathmore,3,h,1280000,2017,8.2,3,2,302,Western Metropolitan,57
Sunbury,4,h,570000,2017,31.7,2,2,174,Western Metropolitan,22
Sunbury,4,h,540000,2017,31.7,2,2,161,Western Metropolitan,22
Sunbury,3,h,482000,2017,31.7,2,4,138,Western Metropolitan,42
Sunshine West,3,h,713500,2017,10.5,1,2,131,Western Metropolitan,49
Taylors Lakes,3,h,705000,2017,15.5,2,1,138,Western Metropolitan,37
Thornbury,3,h,1375000,2017,7,2,3,145,Northern Metropolitan,67
Werribee,4,h,630000,2017,14.7,2,2,163,Western Metropolitan,16
Werribee,3,h,510000,2017,14.7,1,1,123,Western Metropolitan,47
Yarraville,3,h,890000,2017,6.3,1,,123,Western Metropolitan,111
Airport West,3,h,1000001,2017,10.4,2,1,163,Western Metropolitan,0
Alphington,3,h,1170000,2017,5.7,1,1,126,Northern Metropolitan,23
Altona,2,u,458000,2017,11,1,1,75,Western Metropolitan,42
Ascot Vale,3,h,870000,2017,4.3,2,3,92,Western Metropolitan,67
Ascot Vale,3,u,870000,2017,4.3,2,1,178,Western Metropolitan,117
Aspendale,3,h,780000,2017,21.5,1,2,91,South-Eastern Metropolitan,62
Balwyn,5,h,2750000,2017,7.9,5,2,397,Southern Metropolitan,1
Balwyn North,4,h,2000000,2017,9.7,2,5,300,Southern Metropolitan,10
Bayswater North,4,h,900000,2017,23.2,2,2,193,Eastern Metropolitan,42
Beaumaris,3,h,1354000,2017,17.3,1,2,124,Southern Metropolitan,67
Blackburn,3,h,1390000,2017,13.4,2,3,194,Eastern Metropolitan,72
Brunswick West,3,h,875000,2017,5.2,1,1,106,Northern Metropolitan,107
Brunswick West,4,h,1250000,2017,5.2,2,2,180,Northern Metropolitan,13
Brunswick West,2,h,1225000,2017,5.2,1,2,495,Northern Metropolitan,87
Bulleen,3,h,980000,2017,10.8,2,1,161,Eastern Metropolitan,47
Bundoora,4,h,758000,2017,12.1,3,2,331,Northern Metropolitan,7
Burwood,4,h,1750000,2017,10.4,2,4,258,Southern Metropolitan,17
Carlton,3,h,1263000,2017,1.6,1,1,128,Northern Metropolitan,137
Clayton South,3,h,985000,2017,17.5,1,2,98,South-Eastern Metropolitan,67
Craigieburn,4,h,595000,2017,20.6,1,0,110,Northern Metropolitan,27
Deer Park,3,h,589000,2017,14.8,2,2,125,Western Metropolitan,21
Dingley Village,4,h,952000,2017,22.2,2,3,168,South-Eastern Metropolitan,47
Doncaster East,4,h,1600000,2017,14.3,3,2,306,Eastern Metropolitan,47
Doreen,3,h,481000,2017,25.9,2,1,150,Northern Victoria,6
Eltham North,4,h,950000,2017,18,2,2,198,Eastern Metropolitan,27
Elwood,3,h,1400000,2017,7.2,2,,122,Southern Metropolitan,127
Epping,3,h,641000,2017,19.6,2,2,148,Northern Metropolitan,47
Ferntree Gully,3,h,797000,2017,24.8,2,1,145,Eastern Metropolitan,22
Flemington,3,h,820000,2017,3.4,1,0,98,Northern Metropolitan,117
Flemington,2,h,1225000,2017,3.4,1,1,96,Northern Metropolitan,127
Footscray,2,h,800000,2017,5.1,1,2,123,Western Metropolitan,87
Frankston,3,h,1010000,2017,38,2,2,125,South-Eastern Metropolitan,47
Frankston South,4,h,830000,2017,38,1,4,158,South-Eastern Metropolitan,32
Glen Iris,3,h,2200000,2017,7.3,2,2,158,Southern Metropolitan,82
Glen Waverley,4,h,1790000,2017,16.7,2,2,164,Eastern Metropolitan,47
Glenroy,2,h,605000,2017,11.2,1,2,92,Northern Metropolitan,62
Greensborough,5,h,1000000,2017,16.1,2,2,192,Northern Metropolitan,62
Hadfield,3,h,750000,2017,11.2,1,3,104,Northern Metropolitan,47
Heathmont,4,h,1165000,2017,21.3,2,2,207,Eastern Metropolitan,1
Heathmont,5,h,932000,2017,21.3,2,2,200,Eastern Metropolitan,37
Highett,4,h,1550000,2017,16,2,2,187,Southern Metropolitan,57
Hoppers Crossing,3,h,510000,2017,18.4,1,2,129,Western Metropolitan,42
Ivanhoe East,3,h,1535000,2017,7.8,2,1,128,Eastern Metropolitan,87
Keilor,3,h,678500,2017,14.5,1,2,104,Western Metropolitan,42
Keilor Downs,4,h,720000,2017,15.5,2,2,177,Western Metropolitan,32
Keilor East,4,h,1188000,2017,11.7,2,2,202,Western Metropolitan,56
Kingsville,3,h,1100000,2017,6.4,2,0,122,Western Metropolitan,107
Maidstone,2,h,865000,2017,6.4,1,2,131,Western Metropolitan,67
Malvern,3,h,1510000,2017,5.9,1,0,156,Southern Metropolitan,117
Meadow Heights,3,h,473000,2017,17.4,1,2,129,Northern Metropolitan,25
Melton South,4,h,410000,2017,29.8,1,2,104,Western Victoria,37
Mill Park,4,h,757000,2017,17.9,2,3,270,Northern Metropolitan,32
Mitcham,4,h,1200000,2017,17.2,3,2,334,Eastern Metropolitan,2
Mitcham,3,h,1237000,2017,17.2,2,2,187,Eastern Metropolitan,47
Moonee Ponds,3,h,1205000,2017,6.2,1,1,118,Western Metropolitan,107
Moonee Ponds,3,h,1240000,2017,6.2,2,2,172,Western Metropolitan,10
Mooroolbark,3,h,720000,2017,26.5,1,1,97,Eastern Victoria,57
Newport,4,h,1567000,2017,6.2,2,2,181,Western Metropolitan,107
Niddrie,4,h,1370000,2017,10.4,3,2,251,Western Metropolitan,0
North Warrandyte,4,h,902000,2017,21.1,2,0,147,Eastern Metropolitan,47
Northcote,4,h,1685000,2017,5.3,1,1,112,Northern Metropolitan,97
Oakleigh,4,h,1495000,2017,12.3,2,1,179,Southern Metropolitan,67
Oakleigh South,3,h,1110000,2017,15.5,1,2,120,South-Eastern Metropolitan,47
Ormond,3,h,1103000,2017,11.4,1,2,134,Southern Metropolitan,57
Port Melbourne,3,h,1845000,2017,3.5,3,2,240,Southern Metropolitan,8
Port Melbourne,3,h,1000000,2017,3.5,1,0,96,Southern Metropolitan,127
Prahran,3,h,1650000,2017,4.6,1,0,200,Southern Metropolitan,51
Reservoir,3,h,755000,2017,12,1,1,109,Northern Metropolitan,52
Richmond,3,h,1525000,2017,2.4,2,0,122,Northern Metropolitan,127
Ringwood,2,h,1040000,2017,19.9,1,1,100,Eastern Metropolitan,67
Ringwood East,4,h,800000,2017,21.3,2,2,112,Eastern Metropolitan,57
Rosanna,4,h,1800000,2017,8.9,2,2,276,Eastern Metropolitan,62
Roxburgh Park,3,h,580500,2017,20.6,2,2,147,Northern Metropolitan,14
Sandringham,4,h,2700000,2017,15.2,2,1,318,Southern Metropolitan,127
Sandringham,5,h,2290000,2017,15.2,3,2,273,Southern Metropolitan,92
Sandringham,3,h,1725000,2017,15.2,1,2,117,Southern Metropolitan,102
Seaford,3,h,770000,2017,35.4,1,1,130,South-Eastern Metropolitan,54
South Melbourne,2,h,1355000,2017,1.9,1,0,78,Southern Metropolitan,117
South Morang,3,h,540000,2017,20.5,2,2,152,Northern Metropolitan,12
South Yarra,3,h,1360000,2017,2.7,1,,98,Southern Metropolitan,117
Sunshine North,3,h,770000,2017,10.5,1,2,130,Western Metropolitan,57
Templestowe Lower,4,h,1585000,2017,12.4,4,2,147,Eastern Metropolitan,52
Wantirna,4,h,925000,2017,14.7,3,4,176,Eastern Metropolitan,42
Waterways,4,h,1232000,2017,21.5,2,2,244,South-Eastern Metropolitan,13
Werribee,4,h,621000,2017,14.7,2,2,177,Western Metropolitan,16
Wollert,4,h,730000,2017,25.5,2,2,248,Northern Metropolitan,5
Yarraville,4,h,800000,2017,6.3,2,2,142,Western Metropolitan,67
Yarraville,3,h,1100000,2017,6.3,1,0,137,Western Metropolitan,69
Aberfeldie,4,h,1650000,2017,7.5,2,1,186,Western Metropolitan,67
Albert Park,3,h,1960000,2017,3,2,,161,Southern Metropolitan,117
Armadale,3,t,1715000,2017,6.3,3,1,141,Southern Metropolitan,97
Ashburton,3,h,1555000,2017,10.2,1,4,101,Southern Metropolitan,67
Balwyn,3,h,2730000,2017,7.9,2,2,203,Southern Metropolitan,77
Bentleigh,4,h,2210000,2017,11.4,3,2,233,Southern Metropolitan,77
Bentleigh East,3,h,1070000,2017,13.8,1,3,105,Southern Metropolitan,57
Blackburn,5,h,1900000,2017,13.4,3,2,270,Eastern Metropolitan,57
Blackburn,4,h,1850000,2017,13.4,2,2,287,Eastern Metropolitan,5
Blackburn South,4,h,1100000,2017,13.4,3,2,168,Eastern Metropolitan,0
Bonbeach,4,t,1830000,2017,27,3,2,222,South-Eastern Metropolitan,13
Boronia,3,h,700000,2017,25,1,1,112,Eastern Metropolitan,47
Braybrook,3,h,840000,2017,8.6,1,2,93,Western Metropolitan,57
Brighton,3,h,1342000,2017,10.5,1,3,110,Southern Metropolitan,107
Brunswick,2,h,911000,2017,5.2,1,1,77,Northern Metropolitan,112
Brunswick,4,h,1820000,2017,5.2,2,2,288,Northern Metropolitan,0
Brunswick East,2,h,950000,2017,4,2,1,89,Northern Metropolitan,117
Bulleen,4,h,1225000,2017,10.8,1,2,130,Eastern Metropolitan,57
Bundoora,5,h,1505000,2017,12.1,3,2,179,Northern Metropolitan,2
Bundoora,4,h,730000,2017,12.1,2,2,144,Northern Metropolitan,47
Camberwell,6,h,2835000,2017,7.7,3,2,283,Southern Metropolitan,47
Camberwell,5,h,2450000,2017,7.7,3,2,239,Southern Metropolitan,91
Carnegie,2,t,850000,2017,10.1,2,1,101,Southern Metropolitan,10
Carnegie,3,h,1508000,2017,10.1,2,2,147,Southern Metropolitan,6
Chelsea,3,h,875000,2017,27,1,3,127,South-Eastern Metropolitan,47
Cheltenham,3,h,1201000,2017,17.9,2,3,156,Southern Metropolitan,57
Clayton,3,u,810000,2017,16.7,1,2,100,South-Eastern Metropolitan,62
Coburg,4,h,975000,2017,6.7,2,2,209,Northern Metropolitan,12
Coburg,3,t,880000,2017,6.7,1,1,104,Northern Metropolitan,13
Coburg North,3,h,841000,2017,6.7,1,3,150,Northern Metropolitan,57
Collingwood,2,t,931000,2017,2,1,1,90,Northern Metropolitan,16
Craigieburn,3,h,492000,2017,20.6,2,2,184,Northern Metropolitan,8
Croydon,3,h,858000,2017,23,1,2,139,Eastern Metropolitan,57
Dandenong North,3,h,682000,2017,24.7,1,5,105,South-Eastern Metropolitan,30
Dingley Village,4,h,1281000,2017,22.2,2,2,234,South-Eastern Metropolitan,17
Doncaster,3,t,751000,2017,12.4,2,1,139,Eastern Metropolitan,7
Doncaster East,5,h,1330000,2017,14.3,3,3,439,Eastern Metropolitan,37
Doveton,3,h,469000,2017,28.8,1,2,101,South-Eastern Metropolitan,58
Eltham,3,h,915000,2017,18,2,2,146,Eastern Metropolitan,57
Essendon,3,h,1150000,2017,7.5,1,2,183,Western Metropolitan,67
Fairfield,4,h,1255000,2017,5.7,1,1,148,Northern Metropolitan,102
Fairfield,3,h,1300000,2017,5.7,2,4,113,Northern Metropolitan,57
Frankston South,4,h,760000,2017,38,2,2,180,South-Eastern Metropolitan,52
Glen Waverley,3,h,1275000,2017,16.7,2,2,164,Eastern Metropolitan,44
Glen Waverley,5,h,1480000,2017,16.7,2,2,237,Eastern Metropolitan,37
Greensborough,3,h,922000,2017,16.1,2,2,200,Northern Metropolitan,38
Greensborough,4,h,865000,2017,16.1,2,2,211,Northern Metropolitan,37
Greenvale,5,h,650000,2017,20.4,2,2,239,Northern Metropolitan,3
Hampton,4,h,1820000,2017,13.8,2,2,423,Southern Metropolitan,77
Hampton,3,h,1450000,2017,13.8,1,1,147,Southern Metropolitan,69
Hawthorn,4,h,2325000,2017,5.3,3,2,227,Southern Metropolitan,97
Hawthorn,3,h,1450000,2017,5.3,1,0,104,Southern Metropolitan,127
Hillside,4,h,628000,2017,18,2,1,120,Western Metropolitan,14
Hillside,3,h,645500,2017,18,2,2,155,Western Metropolitan,17
Hoppers Crossing,4,h,525000,2017,18.4,2,2,134,Western Metropolitan,24
Jacana,3,h,626000,2017,14,1,2,87,Northern Metropolitan,57
Keilor,3,h,840000,2017,14.5,2,2,225,Western Metropolitan,47
Keilor East,4,h,1230000,2017,11.7,4,2,127,Western Metropolitan,27
Kew East,2,h,1325000,2017,7.3,1,2,88,Southern Metropolitan,77
Kew East,3,h,1975000,2017,7.3,1,2,160,Southern Metropolitan,92
Kingsville,4,h,1140000,2017,6.4,1,0,118,Western Metropolitan,102
Kingsville,3,h,1000000,2017,6.4,2,2,282,Western Metropolitan,77
Malvern,4,t,2750000,2017,5.9,2,3,270,Southern Metropolitan,2
Meadow Heights,3,h,370000,2017,17.4,1,1,95,Northern Metropolitan,39
Mentone,3,t,995000,2017,20,3,2,166,South-Eastern Metropolitan,6
Mill Park,4,h,900000,2017,17.9,2,2,231,Northern Metropolitan,14
Mont Albert,4,h,2500000,2017,10.2,3,3,277,Eastern Metropolitan,67
Moonee Ponds,4,h,1200000,2017,6.2,1,1,145,Western Metropolitan,97
Moorabbin,3,u,828000,2017,14.3,2,2,117,Southern Metropolitan,37
Mount Waverley,5,h,2420000,2017,14.2,5,2,503,Eastern Metropolitan,42
Mount Waverley,4,h,1335000,2017,14.2,1,3,145,Eastern Metropolitan,47
Mount Waverley,4,h,1480000,2017,14.2,2,2,160,Eastern Metropolitan,47
Mulgrave,4,h,1100000,2017,18.8,2,2,152,South-Eastern Metropolitan,21
Narre Warren,4,h,792500,2017,34.1,2,2,174,South-Eastern Metropolitan,21
Newport,3,h,1262000,2017,6.2,2,2,110,Western Metropolitan,37
Newport,4,h,1210000,2017,6.2,1,0,160,Western Metropolitan,34
